,query,label
13211,I want to cancel a three room Duluxe room which has 5 star hotel,O O O O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13212,I want to cancel a four room Duluxe room which has 5 star hotel,O O O O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13213,I want to cancel a five room Duluxe room which has 5 star hotel,O O O O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13214,I want to cancel a one room Duluxe room which has 5 star hotel,O O O O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13215,I want to cancel a 1 rooms Duluxe room which has 5 star hotel,O O O O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13216,I want to cancel a 3 rooms Duluxe room which has 5 star hotel,O O O O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13217,I want to cancel a 4 rooms Duluxe room which has 5 star hotel,O O O O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13218,I want to cancel a 5 rooms Duluxe room which has 5 star hotel,O O O O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13219,I want to cancel a 6 rooms Duluxe room which has 5 star hotel,O O O O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13220,I want to cancel a a rooms Duluxe room which has 5 star hotel,O O O O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13221,I want to cancel a two rooms Duluxe room which has 5 star hotel,O O O O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13222,I want to cancel a three rooms Duluxe room which has 5 star hotel,O O O O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13223,I want to cancel a four rooms Duluxe room which has 5 star hotel,O O O O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13224,I want to cancel a five rooms Duluxe room which has 5 star hotel,O O O O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13225,I want to cancel a one rooms Duluxe room which has 5 star hotel,O O O O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13226,I want to cancel a 2 rooms dulux room which has 5 star hotel,O O O O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13227,I want to cancel a 2 rooms suit room which has 5 star hotel,O O O O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13228,I want to cancel a 2 rooms double luxury room which has 5 star hotel,O O O O O B-NoOfRooms I-NoOfRooms B-RoomType I-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13229,I want to cancel a 2 rooms Single room which has 5 star hotel,O O O O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13230,I want to cancel a 2 rooms Double room which has 5 star hotel,O O O O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13231,I want to cancel a 2 rooms Triple room which has 5 star hotel,O O O O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13232,I want to cancel a 2 rooms Quad room which has 5 star hotel,O O O O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13233,I want to cancel a 2 rooms Queen room which has 5 star hotel,O O O O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13234,I want to cancel a 2 rooms King room which has 5 star hotel,O O O O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13235,I want to cancel a 2 rooms Twin room which has 5 star hotel,O O O O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13236,I want to cancel a 2 rooms Double-double room which has 5 star hotel,O O O O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13237,I want to cancel a 2 rooms Studio room which has 5 star hotel,O O O O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13238,I want to cancel a 2 rooms Master Suite room which has 5 star hotel,O O O O O B-NoOfRooms I-NoOfRooms B-RoomType I-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13239,I want to cancel a 2 rooms Mini-Suite or Junior Suite room which has 5 star hotel,O O O O O B-NoOfRooms I-NoOfRooms B-RoomType I-RoomType I-RoomType I-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13240,I want to cancel a 2 rooms Connecting rooms room which has 5 star hotel,O O O O O B-NoOfRooms I-NoOfRooms B-RoomType I-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13241,I want to cancel a 2 rooms Adjoining rooms room which has 5 star hotel,O O O O O B-NoOfRooms I-NoOfRooms B-RoomType I-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13242,I want to cancel a 2 rooms Adjacent rooms room which has 5 star hotel,O O O O O B-NoOfRooms I-NoOfRooms B-RoomType I-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13243,I want to cancel a 2 rooms Duluxe room which has one star hotel,O O O O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13244,I want to cancel a 2 rooms Duluxe room which has two star hotel,O O O O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13245,I want to cancel a 2 rooms Duluxe room which has three star hotel,O O O O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13246,I want to cancel a 2 rooms Duluxe room which has four star hotel,O O O O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13247,I want to cancel a 2 rooms Duluxe room which has five star hotel,O O O O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13248,I want to cancel a 2 rooms Duluxe room which has 1 star hotel,O O O O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13249,I want to cancel a 2 rooms Duluxe room which has 2 star,O O O O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-Star_Rate I-Star_Rate
13250,I want to cancel a 2 rooms Duluxe room which has 3 star hotel,O O O O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13251,I want to cancel a 2 rooms Duluxe room which has 4 star,O O O O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-Star_Rate I-Star_Rate
13252,cancel a 2 rooms Duluxe room which has 5 star hotel,O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13253,cancel a 1 room Duluxe room which has 5 star hotel,O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13254,cancel a 2 room Duluxe room which has 5 star hotel,O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13255,cancel a 3 room Duluxe room which has 5 star hotel,O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13256,cancel a 4 room Duluxe room which has 5 star hotel,O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13257,cancel a 5 room Duluxe room which has 5 star hotel,O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13258,cancel a 6 room Duluxe room which has 5 star hotel,O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13259,cancel a a room Duluxe room which has 5 star hotel,O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13260,cancel a two room Duluxe room which has 5 star hotel,O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13261,cancel a three room Duluxe room which has 5 star hotel,O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13262,cancel a four room Duluxe room which has 5 star hotel,O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13263,cancel a five room Duluxe room which has 5 star hotel,O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13264,cancel a one room Duluxe room which has 5 star hotel,O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13265,cancel a 1 rooms Duluxe room which has 5 star hotel,O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13266,cancel a 3 rooms Duluxe room which has 5 star hotel,O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13267,cancel a 4 rooms Duluxe room which has 5 star hotel,O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13268,cancel a 5 rooms Duluxe room which has 5 star hotel,O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13269,cancel a 6 rooms Duluxe room which has 5 star hotel,O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13270,cancel a a rooms Duluxe room which has 5 star hotel,O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13271,cancel a two rooms Duluxe room which has 5 star hotel,O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13272,cancel a three rooms Duluxe room which has 5 star hotel,O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13273,cancel a four rooms Duluxe room which has 5 star hotel,O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13274,cancel a five rooms Duluxe room which has 5 star hotel,O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13275,cancel a one rooms Duluxe room which has 5 star hotel,O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13276,cancel a 2 rooms dulux room which has 5 star hotel,O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13277,cancel a 2 rooms suit room which has 5 star hotel,O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13278,cancel a 2 rooms double luxury room which has 5 star hotel,O O B-NoOfRooms I-NoOfRooms B-RoomType I-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13279,cancel a 2 rooms Single room which has 5 star hotel,O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13280,cancel a 2 rooms Double room which has 5 star hotel,O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13281,cancel a 2 rooms Triple room which has 5 star hotel,O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13282,cancel a 2 rooms Quad room which has 5 star hotel,O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13283,cancel a 2 rooms Queen room which has 5 star hotel,O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13284,cancel a 2 rooms King room which has 5 star hotel,O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13285,cancel a 2 rooms Twin room which has 5 star hotel,O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13286,cancel a 2 rooms Double-double room which has 5 star hotel,O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13287,cancel a 2 rooms Studio room which has 5 star hotel,O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13288,cancel a 2 rooms Master Suite room which has 5 star hotel,O O B-NoOfRooms I-NoOfRooms B-RoomType I-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13289,cancel a 2 rooms Mini-Suite or Junior Suite room which has 5 star hotel,O O B-NoOfRooms I-NoOfRooms B-RoomType I-RoomType I-RoomType I-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13290,cancel a 2 rooms Connecting rooms room which has 5 star hotel,O O B-NoOfRooms I-NoOfRooms B-RoomType I-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13291,cancel a 2 rooms Adjoining rooms room which has 5 star hotel,O O B-NoOfRooms I-NoOfRooms B-RoomType I-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13292,cancel a 2 rooms Adjacent rooms room which has 5 star hotel,O O B-NoOfRooms I-NoOfRooms B-RoomType I-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13293,cancel a 2 rooms Duluxe room which has one star hotel,O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13294,cancel a 2 rooms Duluxe room which has two star hotel,O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13295,cancel a 2 rooms Duluxe room which has three star hotel,O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13296,cancel a 2 rooms Duluxe room which has four star hotel,O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13297,cancel a 2 rooms Duluxe room which has five star hotel,O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13298,cancel a 2 rooms Duluxe room which has 1 star hotel,O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13299,cancel a 2 rooms Duluxe room which has 2 star,O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-Star_Rate I-Star_Rate
13300,cancel a 2 rooms Duluxe room which has 3 star hotel,O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-Star_Rate I-Star_Rate I-Star_Rate
13301,cancel a 2 rooms Duluxe room which has 4 star,O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-Star_Rate I-Star_Rate
13302,cancel a 2 rooms Duluxe room which has 5 star and 5 star hotel rate room for 2 person,O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-TravelRate I-TravelRate O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-NoOfTravellers I-NoOfTravellers
13303,cancel a 1 room Duluxe room which has 5 star and 5 star hotel rate room for 2 person,O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-TravelRate I-TravelRate O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-NoOfTravellers I-NoOfTravellers
13304,cancel a 2 room Duluxe room which has 5 star and 5 star hotel rate room for 2 person,O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-TravelRate I-TravelRate O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-NoOfTravellers I-NoOfTravellers
13305,cancel a 3 room Duluxe room which has 5 star and 5 star hotel rate room for 2 person,O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-TravelRate I-TravelRate O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-NoOfTravellers I-NoOfTravellers
13306,cancel a 4 room Duluxe room which has 5 star and 5 star hotel rate room for 2 person,O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-TravelRate I-TravelRate O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-NoOfTravellers I-NoOfTravellers
13307,cancel a 5 room Duluxe room which has 5 star and 5 star hotel rate room for 2 person,O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-TravelRate I-TravelRate O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-NoOfTravellers I-NoOfTravellers
13308,cancel a 6 room Duluxe room which has 5 star and 5 star hotel rate room for 2 person,O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-TravelRate I-TravelRate O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-NoOfTravellers I-NoOfTravellers
13309,cancel a a room Duluxe room which has 5 star and 5 star hotel rate room for 2 person,O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-TravelRate I-TravelRate O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-NoOfTravellers I-NoOfTravellers
13310,cancel a two room Duluxe room which has 5 star and 5 star hotel rate room for 2 person,O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-TravelRate I-TravelRate O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-NoOfTravellers I-NoOfTravellers
13311,cancel a three room Duluxe room which has 5 star and 5 star hotel rate room for 2 person,O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-TravelRate I-TravelRate O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-NoOfTravellers I-NoOfTravellers
13312,cancel a four room Duluxe room which has 5 star and 5 star hotel rate room for 2 person,O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-TravelRate I-TravelRate O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-NoOfTravellers I-NoOfTravellers
13313,cancel a five room Duluxe room which has 5 star and 5 star hotel rate room for 2 person,O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-TravelRate I-TravelRate O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-NoOfTravellers I-NoOfTravellers
13314,cancel a one room Duluxe room which has 5 star and 5 star hotel rate room for 2 person,O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-TravelRate I-TravelRate O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-NoOfTravellers I-NoOfTravellers
13315,cancel a 1 rooms Duluxe room which has 5 star and 5 star hotel rate room for 2 person,O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-TravelRate I-TravelRate O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-NoOfTravellers I-NoOfTravellers
13316,cancel a 3 rooms Duluxe room which has 5 star and 5 star hotel rate room for 2 person,O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-TravelRate I-TravelRate O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-NoOfTravellers I-NoOfTravellers
13317,cancel a 4 rooms Duluxe room which has 5 star and 5 star hotel rate room for 2 person,O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-TravelRate I-TravelRate O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-NoOfTravellers I-NoOfTravellers
13318,cancel a 5 rooms Duluxe room which has 5 star and 5 star hotel rate room for 2 person,O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-TravelRate I-TravelRate O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-NoOfTravellers I-NoOfTravellers
13319,cancel a 6 rooms Duluxe room which has 5 star and 5 star hotel rate room for 2 person,O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-TravelRate I-TravelRate O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-NoOfTravellers I-NoOfTravellers
13320,cancel a a rooms Duluxe room which has 5 star and 5 star hotel rate room for 2 person,O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-TravelRate I-TravelRate O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-NoOfTravellers I-NoOfTravellers
13321,cancel a two rooms Duluxe room which has 5 star and 5 star hotel rate room for 2 person,O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-TravelRate I-TravelRate O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-NoOfTravellers I-NoOfTravellers
13322,cancel a three rooms Duluxe room which has 5 star and 5 star hotel rate room for 2 person,O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-TravelRate I-TravelRate O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-NoOfTravellers I-NoOfTravellers
13323,cancel a four rooms Duluxe room which has 5 star and 5 star hotel rate room for 2 person,O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-TravelRate I-TravelRate O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-NoOfTravellers I-NoOfTravellers
13324,cancel a five rooms Duluxe room which has 5 star and 5 star hotel rate room for 2 person,O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-TravelRate I-TravelRate O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-NoOfTravellers I-NoOfTravellers
13325,cancel a one rooms Duluxe room which has 5 star and 5 star hotel rate room for 2 person,O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-TravelRate I-TravelRate O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-NoOfTravellers I-NoOfTravellers
13326,cancel a 2 rooms dulux room which has 5 star and 5 star hotel rate room for 2 person,O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-TravelRate I-TravelRate O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-NoOfTravellers I-NoOfTravellers
13327,cancel a 2 rooms suit room which has 5 star and 5 star hotel rate room for 2 person,O O B-NoOfRooms I-NoOfRooms B-RoomType O O O B-TravelRate I-TravelRate O B-Star_Rate I-Star_Rate I-Star_Rate O O O B-NoOfTravellers I-NoOfTravellers
